tarih,urun_kodu,urun_adi,satis_adedi,birim_fiyat,promosyon_var_mi,resmi_tatil_mi,yil,ay,ayin_gunu,haftanin_gunu,hafta_numarasi,ceyrek,hafta_sonu_mu,yaz_mevsimi_mi,fiyat_endeksi,lag_1,lag_7,lag_14,lag_28,hareketli_ortalama_7,hareketli_ortalama_28,hareketli_std_7
2023-04-06,ZEYTY,Zeytinyağı 1L,416.0,233.34,1,0,2023,4,6,3,14,2,0,0,0.9404130982367759,324.0,356.0,310.0,305.0,301.7142857142857,296.75,60.87614279752562
2023-04-07,SARDL,Sardalya Konservesi,442.0,25.98,0,0,2023,4,7,4,14,2,0,0,0.9788997739261492,386.0,444.0,440.0,464.0,395.0,427.7857142857143,89.41289988959339
2023-04-07,SOMON,Somon Konservesi,186.0,73.61,0,0,2023,4,7,4,14,2,0,0,0.9603392041748205,205.0,251.0,221.0,211.0,204.5,196.98214285714286,58.30880436663625
2023-04-07,TON160,Ton Balığı Konservesi 160g,469.0,54.82,0,0,2023,4,7,4,14,2,0,0,0.9689792311091471,465.0,475.0,581.0,606.0,487.5,518.7678571428571,66.06877729558202
2023-04-07,TON80,Ton Balığı Konservesi 80g,771.0,32.33,0,0,2023,4,7,4,14,2,0,0,0.9791035735917625,818.0,943.0,898.0,781.0,853.9285714285714,848.0178571428571,126.64531461639228
2023-04-07,ZEYTY,Zeytinyağı 1L,297.0,243.87,0,0,2023,4,7,4,14,2,0,0,0.9828513853904283,416.0,311.0,329.0,331.0,310.2857142857143,300.7142857142857,72.84164167497008
2023-04-08,SARDL,Sardalya Konservesi,268.0,26.26,0,0,2023,4,8,5,14,2,1,0,0.9894498869630747,442.0,282.0,311.0,454.0,394.7142857142857,427.0,89.2332417239854
2023-04-08,SOMON,Somon Konservesi,144.0,75.81,0,0,2023,4,8,5,14,2,1,0,0.9890410958904109,186.0,141.0,144.0,139.0,195.21428571428572,196.08928571428572,54.73561998587477
2023-04-08,TON160,Ton Balığı Konservesi 160g,366.0,54.73,0,0,2023,4,8,5,14,2,1,0,0.9673884224480777,469.0,410.0,387.0,523.0,486.64285714285717,513.875,66.29650209834656
2023-04-08,TON80,Ton Balığı Konservesi 80g,856.0,32.46,1,0,2023,4,8,5,14,2,1,0,0.9830405814657782,771.0,737.0,618.0,663.0,829.3571428571429,847.6607142857143,123.12010202972009
2023-04-08,ZEYTY,Zeytinyağı 1L,222.0,244.74,0,0,2023,4,8,5,14,2,1,0,0.9863576826196474,297.0,227.0,238.0,213.0,308.2857142857143,299.5,73.01076241603974
2023-04-09,SARDL,Sardalya Konservesi,331.0,26.38,0,0,2023,4,9,6,14,2,1,0,0.9939713639788997,268.0,269.0,454.0,333.0,392.7142857142857,420.35714285714283,92.28527200247723
2023-04-09,SOMON,Somon Konservesi,158.0,72.98,0,0,2023,4,9,6,14,2,1,0,0.9521200260926288,144.0,129.0,144.0,140.0,195.64285714285714,196.26785714285714,54.249972569666085
2023-04-09,TON160,Ton Balığı Konservesi 160g,422.0,53.65,0,0,2023,4,9,6,14,2,1,0,0.9482987185152452,366.0,405.0,387.0,404.0,480.35714285714283,508.26785714285717,76.13076156943879
2023-04-09,TON80,Ton Balığı Konservesi 80g,560.0,31.96,0,0,2023,4,9,6,14,2,1,0,0.9678982434887946,856.0,671.0,932.0,619.0,846.3571428571429,854.5535714285714,116.26719022926787
2023-04-09,ZEYTY,Zeytinyağı 1L,252.0,247.58,0,0,2023,4,9,6,14,2,1,0,0.9978035264483628,222.0,213.0,264.0,244.0,307.57142857142856,299.82142857142856,73.95687288967144
2023-04-10,SARDL,Sardalya Konservesi,418.0,26.15,0,0,2023,4,10,0,15,2,0,0,0.9853051996985682,331.0,506.0,473.0,476.0,401.57142857142856,420.2857142857143,80.67807868902291
2023-04-10,SOMON,Somon Konservesi,194.0,73.78,0,0,2023,4,10,0,15,2,0,0,0.9625570776255707,158.0,296.5,203.0,188.0,199.78571428571428,196.91071428571428,49.18320948492576
2023-04-10,TON160,Ton Balığı Konservesi 160g,255.6875,55.61,0,0,2023,4,10,0,15,2,0,0,0.9829429960229783,422.0,548.0,563.0,697.0,482.7857142857143,508.9107142857143,73.55375423392502
2023-04-10,TON80,Ton Balığı Konservesi 80g,860.0,32.6,0,0,2023,4,10,0,15,2,0,0,0.9872804360993337,560.0,823.5,1004.0,871.0,830.5,852.4464285714286,147.5344592516129
2023-04-10,ZEYTY,Zeytinyağı 1L,320.0,239.19,0,0,2023,4,10,0,15,2,0,0,0.9639899244332494,252.0,307.0,313.0,284.0,313.14285714285717,300.10714285714283,66.76433322123547
2023-04-11,SARDL,Sardalya Konservesi,470.0,26.1,0,0,2023,4,11,1,15,2,0,0,0.9834212509419744,418.0,457.0,405.0,436.0,389.0,418.2142857142857,67.46851117373035
2023-04-11,SOMON,Somon Konservesi,213.0,77.55,0,0,2023,4,11,1,15,2,0,0,1.0117416829745596,194.0,209.0,206.0,198.0,185.14285714285714,197.125,24.80879260415943
2023-04-11,TON160,Ton Balığı Konservesi 160g,684.0,54.75,0,0,2023,4,11,1,15,2,0,0,0.9677419354838709,255.6875,552.5,509.0,661.6666666666666,441.0267857142857,493.14955357142856,106.12490096888024
2023-04-11,TON80,Ton Balığı Konservesi 80g,830.0,31.53,0,0,2023,4,11,1,15,2,0,0,0.9548758328285887,860.0,976.0,884.0,869.0,835.7142857142857,852.0535714285714,147.89040343636438
2023-04-11,ZEYTY,Zeytinyağı 1L,467.0,242.99,1,0,2023,4,11,1,15,2,0,0,0.9793047858942066,320.0,374.0,302.0,338.0,315.0,301.39285714285717,66.74578638386079
2023-04-12,SARDL,Sardalya Konservesi,462.0,26.45,0,0,2023,4,12,2,15,2,0,0,0.9966088922381311,470.0,421.0,435.0,448.0,390.85714285714283,419.42857142857144,69.79118514403739
2023-04-12,SOMON,Somon Konservesi,264.0,72.4,0,0,2023,4,12,2,15,2,0,0,0.944553163731246,213.0,200.0,209.0,189.0,185.71428571428572,197.66071428571428,25.486691204851073
2023-04-12,TON160,Ton Balığı Konservesi 160g,687.0,57.12,0,0,2023,4,12,2,15,2,0,0,1.0096332302253646,684.0,557.0,629.0,626.3333333333334,459.8125,493.94717261904765,136.4516712750338
2023-04-12,TON80,Ton Balığı Konservesi 80g,1231.0,32.27,0,0,2023,4,12,2,15,2,0,0,0.9772864930345245,830.0,1009.0,764.0,965.0,814.8571428571429,850.6607142857143,134.49712335390407
2023-04-12,ZEYTY,Zeytinyağı 1L,467.0,242.24,0,0,2023,4,12,2,15,2,0,0,0.9762821158690177,467.0,324.0,342.0,340.0,328.2857142857143,306.0,86.7154624537713
2023-04-13,SARDL,Sardalya Konservesi,410.0,26.01,0,0,2023,4,13,3,15,2,0,0,0.9800301431801056,462.0,386.0,606.0,519.0,396.7142857142857,419.92857142857144,74.31624830348036
2023-04-13,SOMON,Somon Konservesi,296.5,71.26,0,0,2023,4,13,3,15,2,0,0,0.9296803652968036,264.0,205.0,284.0,283.0,194.85714285714286,200.33928571428572,39.2361592217713
2023-04-13,TON160,Ton Balığı Konservesi 160g,654.0,56.26,0,0,2023,4,13,3,15,2,0,0,0.9944321696862571,687.0,465.0,464.0,591.0,478.38392857142856,496.1138392857143,158.886131054189
2023-04-13,TON80,Ton Balığı Konservesi 80g,1038.0,33.37,0,0,2023,4,13,3,15,2,0,0,1.0105996365838883,1231.0,818.0,889.0,771.0,846.5714285714286,860.1607142857143,198.7375632526933
2023-04-13,ZEYTY,Zeytinyağı 1L,467.0,241.06,0,0,2023,4,13,3,15,2,0,0,0.9715264483627204,467.0,416.0,356.0,340.0,348.7142857142857,310.5357142857143,101.1759429339378
2023-04-14,SARDL,Sardalya Konservesi,448.0,26.12,0,0,2023,4,14,4,15,2,0,0,0.984174830444612,410.0,442.0,444.0,421.0,400.14285714285717,416.0357142857143,74.29317728079734
2023-04-14,SOMON,Somon Konservesi,296.5,76.76,1,0,2023,4,14,4,15,2,0,0,1.0014350945857795,296.5,186.0,251.0,209.0,207.92857142857142,200.82142857142858,55.18033207238823
2023-04-14,TON160,Ton Balığı Konservesi 160g,572.5,56.18,0,0,2023,4,14,4,15,2,0,0,0.9930181175430843,654.0,469.0,475.0,539.0,505.38392857142856,498.3638392857143,171.769075043702
2023-04-14,TON80,Ton Balığı Konservesi 80g,1118.0,31.92,0,0,2023,4,14,4,15,2,0,0,0.9666868564506359,1038.0,771.0,943.0,989.0,878.0,869.6964285714286,210.51286579842576
2023-04-14,ZEYTY,Zeytinyağı 1L,467.0,248.6,0,0,2023,4,14,4,15,2,0,0,1.0019143576826197,467.0,297.0,311.0,320.0,356.0,315.07142857142856,108.4066418629413
2023-04-15,SARDL,Sardalya Konservesi,362.0,26.24,0,0,2023,4,15,5,15,2,1,0,0.988696307460437,448.0,268.0,282.0,298.0,401.0,417.0,74.88880646220186
2023-04-15,SOMON,Somon Konservesi,261.5,78.32,0,0,2023,4,15,5,15,2,1,0,1.0217873450750161,296.5,144.0,141.0,139.0,223.71428571428572,203.94642857142858,63.099034027773165
2023-04-15,TON160,Ton Balığı Konservesi 160g,491.0,53.3,0,0,2023,4,15,5,15,2,1,0,0.9421122403888642,572.5,366.0,410.0,425.0,520.1696428571429,499.56026785714283,172.56793165077363
2023-04-15,TON80,Ton Balığı Konservesi 80g,789.0,31.67,0,0,2023,4,15,5,15,2,1,0,0.9591156874621442,1118.0,856.0,737.0,773.0,927.5714285714286,874.3035714285714,221.67683471129453
2023-04-15,ZEYTY,Zeytinyağı 1L,373.0,245.78,0,0,2023,4,15,5,15,2,1,0,0.9905491183879094,467.0,222.0,227.0,201.0,380.2857142857143,320.32142857142856,111.9698088559507
2023-04-16,SARDL,Sardalya Konservesi,341.0,25.66,0,0,2023,4,16,6,15,2,1,0,0.9668425018839488,362.0,331.0,269.0,328.0,414.42857142857144,419.2857142857143,51.99313141450059
2023-04-16,SOMON,Somon Konservesi,190.0,74.57,0,0,2023,4,16,6,15,2,1,0,0.9728636660143508,261.5,158.0,129.0,177.0,240.5,208.32142857142858,53.21340683198771
2023-04-16,TON160,Ton Balığı Konservesi 160g,427.0,54.9,0,0,2023,4,16,6,15,2,1,0,0.9703932832523199,491.0,422.0,405.0,377.0,538.0267857142857,501.9174107142857,159.96280434001312
2023-04-16,TON80,Ton Balığı Konservesi 80g,846.0,32.82,0,0,2023,4,16,6,15,2,1,0,0.9939430648092065,789.0,560.0,671.0,651.0,918.0,874.875,226.67230385146937
2023-04-16,ZEYTY,Zeytinyağı 1L,361.0,241.7,0,0,2023,4,16,6,15,2,1,0,0.9741057934508816,373.0,252.0,213.0,210.0,401.85714285714283,326.4642857142857,88.47302521376926
2023-04-17,SARDL,Sardalya Konservesi,490.0,26.07,0,0,2023,4,17,0,16,2,0,0,0.9822908816880181,341.0,418.0,506.0,441.0,415.85714285714283,419.75,49.39105374939884
2023-04-17,SOMON,Somon Konservesi,250.0,75.77,0,0,2023,4,17,0,16,2,0,0,0.9885192433137637,190.0,194.0,296.5,183.0,245.07142857142858,208.78571428571428,45.80341014545039
2023-04-17,TON160,Ton Balığı Konservesi 160g,638.0,55.65,0,0,2023,4,17,0,16,2,0,0,0.9836500220945646,427.0,255.6875,548.0,610.0,538.7410714285714,503.703125,159.36841664740936
2023-04-17,TON80,Ton Balığı Konservesi 80g,1060.0,32.27,0,0,2023,4,17,0,16,2,0,0,0.9772864930345245,846.0,860.0,823.5,1042.0,958.8571428571429,881.8392857142857,170.10626930581523
2023-04-17,ZEYTY,Zeytinyağı 1L,467.0,237.25,0,0,2023,4,17,0,16,2,0,0,0.9561712846347608,361.0,320.0,307.0,313.0,417.42857142857144,331.85714285714283,63.874504937043994
2023-04-18,SARDL,Sardalya Konservesi,501.0,26.4,0,0,2023,4,18,1,16,2,0,0,0.9947249434815373,490.0,470.0,457.0,425.0,426.14285714285717,421.5,56.84607453884587
2023-04-18,SOMON,Somon Konservesi,296.5,74.11,1,0,2023,4,18,1,16,2,0,0,0.9668623613829093,250.0,213.0,209.0,218.0,253.07142857142858,211.17857142857142,39.90763144586522
2023-04-18,TON160,Ton Balığı Konservesi 160g,607.0,58.88,0,0,2023,4,18,1,16,2,0,0,1.0407423773751656,638.0,684.0,552.5,478.0,593.3571428571429,504.703125,101.02999318919814
2023-04-18,TON80,Ton Balığı Konservesi 80g,1007.0,31.78,0,0,2023,4,18,1,16,2,0,0,0.9624470018170805,1060.0,830.0,976.0,985.0,987.4285714285714,882.4821428571429,167.511051518854
2023-04-18,ZEYTY,Zeytinyağı 1L,467.0,229.09,0,0,2023,4,18,1,16,2,0,0,0.9232846347607053,467.0,467.0,374.0,317.0,438.42857142857144,337.35714285714283,48.91781251193144
2023-04-19,SARDL,Sardalya Konservesi,537.0,25.8,0,0,2023,4,19,2,16,2,0,0,0.9721175584024115,501.0,462.0,421.0,653.0,430.57142857142856,424.2142857142857,61.821940934851085
2023-04-19,SOMON,Somon Konservesi,271.0,77.18,0,0,2023,4,19,2,16,2,0,0,1.006914546640574,296.5,264.0,200.0,214.0,265.0,213.98214285714286,38.38402445462552
2023-04-19,TON160,Ton Balığı Konservesi 160g,736.0,54.12,0,0,2023,4,19,2,16,2,0,0,0.9566062748563853,607.0,687.0,557.0,534.0,582.3571428571429,509.31026785714283,93.42140827352915
2023-04-19,TON80,Ton Balığı Konservesi 80g,1110.0,32.21,0,0,2023,4,19,2,16,2,0,0,0.9754694124772865,1007.0,1231.0,1009.0,941.0,1012.7142857142857,883.2678571428571,152.47044990829525
2023-04-19,ZEYTY,Zeytinyağı 1L,440.0,248.19,0,0,2023,4,19,2,16,2,0,0,1.0002619647355164,467.0,467.0,324.0,343.0,438.42857142857144,342.7142857142857,48.91781251193144
2023-04-20,SARDL,Sardalya Konservesi,530.0,26.4,0,0,2023,4,20,3,16,2,0,0,0.9947249434815373,537.0,410.0,386.0,393.0,441.2857142857143,420.07142857142856,73.56111809399002
2023-04-20,SOMON,Somon Konservesi,235.0,74.18,0,0,2023,4,20,3,16,2,0,0,0.9677756033920417,271.0,296.5,205.0,185.0,266.0,216.01785714285714,38.4447655734816
2023-04-20,TON160,Ton Balığı Konservesi 160g,824.1875,55.33,1,0,2023,4,20,3,16,2,0,0,0.9779938135218735,736.0,654.0,465.0,521.0,589.3571428571429,516.5245535714286,103.82546022279935
2023-04-20,TON80,Ton Balığı Konservesi 80g,1009.0,32.95,0,0,2023,4,20,3,16,2,0,0,0.9978800726832223,1110.0,1038.0,818.0,858.0,995.4285714285714,889.3035714285714,128.5870096379057
2023-04-20,ZEYTY,Zeytinyağı 1L,467.0,244.67,0,0,2023,4,20,3,16,2,0,0,0.9860755667506297,440.0,467.0,416.0,310.0,434.57142857142856,346.17857142857144,47.32813519411548
2023-04-21,SARDL,Sardalya Konservesi,203.0,26.19,0,1,2023,4,21,4,16,2,0,0,0.9868123587038433,530.0,448.0,442.0,440.0,458.42857142857144,424.9642857142857,78.84765298315641
2023-04-21,SOMON,Somon Konservesi,92.0,74.11,0,1,2023,4,21,4,16,2,0,0,0.9668623613829093,235.0,296.5,186.0,221.0,257.2142857142857,217.80357142857142,37.32387210045856
2023-04-21,TON160,Ton Balığı Konservesi 160g,262.0,55.92,0,1,2023,4,21,4,16,2,0,0,0.9884224480777728,824.1875,572.5,469.0,581.0,613.6696428571429,527.3526785714286,136.32514515265612
2023-04-21,TON80,Ton Balığı Konservesi 80g,428.75,33.34,0,1,2023,4,21,4,16,2,0,0,1.0096910963052694,1009.0,1118.0,771.0,898.0,991.2857142857143,894.6964285714286,127.44896270757911
2023-04-21,ZEYTY,Zeytinyağı 1L,212.0,241.0,0,1,2023,4,21,4,16,2,0,0,0.9712846347607053,467.0,467.0,297.0,329.0,434.57142857142856,351.7857142857143,47.32813519411548
2023-04-22,SARDL,Sardalya Konservesi,203.0,25.96,0,1,2023,4,22,5,16,2,1,0,0.9781461944235117,203.0,362.0,268.0,311.0,423.42857142857144,416.5,125.07445401687296
2023-04-22,SOMON,Somon Konservesi,76.5,75.39,0,1,2023,4,22,5,16,2,1,0,0.9835616438356164,92.0,261.5,144.0,144.0,228.0,213.19642857142858,68.47931561184474
2023-04-22,TON160,Ton Balığı Konservesi 160g,255.6875,53.98,0,1,2023,4,22,5,16,2,1,0,0.9541316836058329,262.0,491.0,366.0,387.0,569.3125,515.9598214285714,191.35959890674388
2023-04-22,TON80,Ton Balığı Konservesi 80g,428.75,32.37,0,1,2023,4,22,5,16,2,1,0,0.9803149606299211,428.75,789.0,856.0,618.0,892.8214285714286,877.9375,234.51469011759536
2023-04-22,ZEYTY,Zeytinyağı 1L,123.0,243.83,0,1,2023,4,22,5,16,2,1,0,0.9826901763224182,212.0,373.0,222.0,238.0,398.14285714285717,347.60714285714283,93.66327734928767
2023-04-23,SARDL,Sardalya Konservesi,203.0,26.54,0,1,2023,4,23,6,16,2,1,0,1.0,203.0,341.0,331.0,454.0,400.7142857142857,412.64285714285717,150.03634480319943
2023-04-23,SOMON,Somon Konservesi,76.5,75.09,0,1,2023,4,23,6,16,2,1,0,0.9796477495107632,76.5,190.0,158.0,144.0,201.57142857142858,210.78571428571428,86.67680801471083
2023-04-23,TON160,Ton Balığı Konservesi 160g,255.6875,54.1,1,1,2023,4,23,6,16,2,1,0,0.9562527618205922,255.6875,427.0,422.0,387.0,535.6964285714286,511.2700892857143,225.10311997068277
2023-04-23,TON80,Ton Balığı Konservesi 80g,428.75,30.82,0,1,2023,4,23,6,16,2,1,0,0.9333737129012719,428.75,846.0,560.0,932.0,841.3571428571429,871.1785714285714,293.2650201162912
2023-04-23,ZEYTY,Zeytinyağı 1L,123.0,238.19,0,1,2023,4,23,6,16,2,1,0,0.9599596977329975,123.0,361.0,252.0,264.0,362.42857142857144,343.5,140.7004585906495
2023-04-24,SARDL,Sardalya Konservesi,203.0,25.97,0,1,2023,4,24,0,17,2,0,0,0.9785229841748304,203.0,490.0,418.0,473.0,381.0,403.67857142857144,167.26725122788707
2023-04-24,SOMON,Somon Konservesi,81.0,77.89,0,1,2023,4,24,0,17,2,0,0,1.01617742987606,76.5,250.0,194.0,203.0,185.35714285714286,208.375,98.94936174870554
2023-04-24,TON160,Ton Balığı Konservesi 160g,255.6875,56.56,0,1,2023,4,24,0,17,2,0,0,0.9997348652231551,255.6875,638.0,255.6875,563.0,511.2232142857143,506.58035714285717,247.12547646099
2023-04-24,TON80,Ton Balığı Konservesi 80g,474.0,32.88,1,1,2023,4,24,0,17,2,0,0,0.9957601453664445,428.75,1060.0,860.0,1004.0,781.75,853.2053571428571,332.0085967762465
2023-04-24,ZEYTY,Zeytinyağı 1L,145.0,245.18,0,1,2023,4,24,0,17,2,0,0,0.9881309823677582,123.0,467.0,320.0,313.0,328.42857142857144,338.4642857142857,167.3378390590496
2023-04-25,SARDL,Sardalya Konservesi,437.0,26.85,0,0,2023,4,25,1,17,2,0,0,1.0116804822908818,203.0,501.0,470.0,405.0,340.0,394.0357142857143,171.2240247940293
2023-04-25,SOMON,Somon Konservesi,182.0,76.29,0,0,2023,4,25,1,17,2,0,0,0.9953033268101761,81.0,296.5,213.0,206.0,161.21428571428572,204.01785714285714,101.1413438143445
2023-04-25,TON160,Ton Balığı Konservesi 160g,507.0,55.22,0,0,2023,4,25,1,17,2,0,0,0.976049491825011,255.6875,607.0,684.0,509.0,456.60714285714283,495.6049107142857,256.5059283810859
2023-04-25,TON80,Ton Balığı Konservesi 80g,935.0,32.45,0,0,2023,4,25,1,17,2,0,0,0.9827377347062386,474.0,1007.0,830.0,884.0,698.0357142857143,834.2767857142857,323.93638227575383
2023-04-25,ZEYTY,Zeytinyağı 1L,310.0,251.25,0,0,2023,4,25,1,17,2,0,0,1.012594458438287,145.0,467.0,467.0,302.0,282.42857142857144,332.4642857142857,167.15447660059544
2023-04-26,SARDL,Sardalya Konservesi,436.0,25.41,0,0,2023,4,26,2,17,2,0,0,0.9574227581009797,437.0,537.0,462.0,435.0,330.85714285714283,395.17857142857144,162.69032809956016
2023-04-26,SOMON,Somon Konservesi,217.0,74.71,0,0,2023,4,26,2,17,2,0,0,0.9746901500326156,182.0,271.0,264.0,209.0,144.85714285714286,203.16071428571428,83.30101754366237
2023-04-26,TON160,Ton Balığı Konservesi 160g,416.0,56.09,0,0,2023,4,26,2,17,2,0,0,0.991427308882015,507.0,736.0,687.0,629.0,442.32142857142856,495.53348214285717,249.4208641736271
2023-04-26,TON80,Ton Balığı Konservesi 80g,860.0,31.41,0,0,2023,4,26,2,17,2,0,0,0.9512416717141126,935.0,1110.0,1231.0,764.0,687.75,836.0982142857143,313.46484385546626
2023-04-26,ZEYTY,Zeytinyağı 1L,431.0,255.31,1,0,2023,4,26,2,17,2,0,0,1.0289571788413099,310.0,440.0,467.0,342.0,260.0,332.75,147.65726079900918
2023-04-27,SARDL,Sardalya Konservesi,425.0,25.95,0,0,2023,4,27,3,17,2,0,0,0.9777694046721929,436.0,530.0,410.0,606.0,316.42857142857144,395.2142857142857,144.86298945653917
2023-04-27,SOMON,Somon Konservesi,220.0,74.41,0,0,2023,4,27,3,17,2,0,0,0.9707762557077625,217.0,235.0,296.5,284.0,137.14285714285714,203.44642857142858,71.309603307055
2023-04-27,TON160,Ton Balığı Konservesi 160g,555.0,56.39,0,0,2023,4,27,3,17,2,0,0,0.9967300044189129,416.0,824.1875,654.0,464.0,396.60714285714283,487.9263392857143,213.3392243071491
2023-04-27,TON80,Ton Balığı Konservesi 80g,808.0,32.94,0,0,2023,4,27,3,17,2,0,0,0.9975772259236825,860.0,1009.0,1038.0,889.0,652.0357142857143,839.5267857142857,268.33054198488685
2023-04-27,ZEYTY,Zeytinyağı 1L,302.0,238.53,0,0,2023,4,27,3,17,2,0,0,0.9613299748110832,431.0,467.0,467.0,356.0,258.7142857142857,335.92857142857144,145.85690965887778
2023-04-28,SARDL,Sardalya Konservesi,426.0,26.37,0,0,2023,4,28,4,17,2,0,0,0.9935945742275811,425.0,203.0,448.0,444.0,301.42857142857144,388.75,122.82217110231099
2023-04-28,SOMON,Somon Konservesi,208.0,76.98,0,0,2023,4,28,4,17,2,0,0,1.0043052837573385,220.0,92.0,296.5,251.0,135.0,201.16071428571428,68.02879292378113
2023-04-28,TON160,Ton Balığı Konservesi 160g,561.0,55.36,0,0,2023,4,28,4,17,2,0,0,0.9785240830755634,555.0,262.0,572.5,475.0,358.1517857142857,491.1763392857143,132.28339634816098
2023-04-28,TON80,Ton Balığı Konservesi 80g,801.0,32.63,0,0,2023,4,28,4,17,2,0,0,0.9881889763779528,808.0,428.75,1118.0,943.0,623.3214285714286,836.6339285714286,232.06948107758004
2023-04-28,ZEYTY,Zeytinyağı 1L,359.0,232.3,0,0,2023,4,28,4,17,2,0,0,0.9362216624685139,302.0,212.0,467.0,311.0,235.14285714285714,334.0,117.08035498669041
2023-04-29,SARDL,Sardalya Konservesi,343.0,25.91,0,0,2023,4,29,5,17,2,1,0,0.9762622456669179,426.0,203.0,362.0,282.0,333.2857142857143,388.10714285714283,121.9545192352643
2023-04-29,SOMON,Somon Konservesi,137.0,73.56,0,0,2023,4,29,5,17,2,1,0,0.9596868884540117,208.0,76.5,261.5,141.0,151.57142857142858,199.625,69.91091269813127
2023-04-29,TON160,Ton Balığı Konservesi 160g,317.0,54.09,0,0,2023,4,29,5,17,2,1,0,0.9560760053026955,561.0,255.6875,491.0,410.0,400.86607142857144,494.24776785714283,143.8309438256789
2023-04-29,TON80,Ton Balığı Konservesi 80g,640.0,32.75,0,0,2023,4,29,5,17,2,1,0,0.9918231374924288,801.0,428.75,789.0,737.0,676.5,831.5625,222.50594561344155
2023-04-29,ZEYTY,Zeytinyağı 1L,209.0,251.11,0,0,2023,4,29,5,17,2,1,0,1.012030226700252,359.0,123.0,373.0,227.0,256.14285714285717,335.7142857142857,125.14315612053845
2023-04-30,SARDL,Sardalya Konservesi,308.0,25.17,0,0,2023,4,30,6,17,2,1,0,0.9483798040693294,343.0,203.0,341.0,269.0,353.2857142857143,390.2857142857143,107.67035228838287
2023-04-30,SOMON,Somon Konservesi,129.0,76.31,0,0,2023,4,30,6,17,2,1,0,0.9955642530984996,137.0,76.5,190.0,129.0,160.21428571428572,199.48214285714286,62.42185590991434
2023-04-30,TON160,Ton Balığı Konservesi 160g,586.0,56.16,1,0,2023,4,30,6,17,2,1,0,0.9926646045072911,317.0,255.6875,427.0,405.0,409.625,490.9263392857143,135.11952174371356
2023-04-30,TON80,Ton Balığı Konservesi 80g,702.0,31.41,0,0,2023,4,30,6,17,2,1,0,0.9512416717141126,640.0,428.75,846.0,671.0,706.6785714285714,828.0982142857143,196.05710872332835
2023-04-30,ZEYTY,Zeytinyağı 1L,229.0,242.31,0,0,2023,4,30,6,17,2,1,0,0.9765642317380353,209.0,123.0,361.0,213.0,268.42857142857144,335.07142857142856,113.58089208849786
2023-05-01,SARDL,Sardalya Konservesi,405.5,26.57,0,1,2023,5,1,0,18,2,0,0,1.0011303692539564,308.0,203.0,490.0,506.0,368.2857142857143,391.67857142857144,88.92640081496886
2023-05-01,SOMON,Somon Konservesi,83.0,75.08,0,1,2023,5,1,0,18,2,0,0,0.9795172863666013,129.0,81.0,250.0,296.5,167.71428571428572,199.48214285714286,53.152968828073035
2023-05-01,TON160,Ton Balığı Konservesi 160g,255.6875,53.72,0,1,2023,5,1,0,18,2,0,0,0.9495360141405214,586.0,255.6875,638.0,548.0,456.8125,497.390625,129.97979109750054
2023-05-01,TON80,Ton Balığı Konservesi 80g,428.75,31.99,0,1,2023,5,1,0,18,2,0,0,0.9688067837674136,702.0,474.0,1060.0,823.5,745.7142857142857,829.2053571428571,154.24084444542206
2023-05-01,ZEYTY,Zeytinyağı 1L,123.0,238.81,0,1,2023,5,1,0,18,2,0,0,0.9624584382871537,229.0,145.0,467.0,307.0,283.57142857142856,335.64285714285717,96.78473905676285
2023-05-02,SARDL,Sardalya Konservesi,503.0,26.63,0,0,2023,5,2,1,18,2,0,0,1.003391107761869,405.5,437.0,501.0,457.0,397.2142857142857,388.0892857142857,51.079886079596264
2023-05-02,SOMON,Somon Konservesi,183.0,74.53,0,0,2023,5,2,1,18,2,0,0,0.9723418134377038,83.0,182.0,296.5,209.0,168.0,191.85714285714286,52.61178575186371
2023-05-02,TON160,Ton Balığı Konservesi 160g,566.0,56.51,0,0,2023,5,2,1,18,2,0,0,0.9988510826336721,255.6875,507.0,607.0,552.5,456.8125,486.95089285714283,129.97979109750054
2023-05-02,TON80,Ton Balığı Konservesi 80g,1324.0,32.6,1,0,2023,5,2,1,18,2,0,0,0.9872804360993337,428.75,935.0,1007.0,976.0,739.25,815.1071428571429,167.87228528457408
2023-05-02,ZEYTY,Zeytinyağı 1L,310.0,242.53,0,0,2023,5,2,1,18,2,0,0,0.9774508816120907,123.0,310.0,467.0,374.0,280.42857142857144,329.07142857142856,102.23805087940109
2023-05-03,SARDL,Sardalya Konservesi,393.0,26.99,0,0,2023,5,3,2,18,2,0,0,1.0169555388093443,503.0,436.0,537.0,421.0,406.64285714285717,389.73214285714283,64.08374357413878
2023-05-03,SOMON,Somon Konservesi,191.0,72.69,0,0,2023,5,3,2,18,2,0,0,0.9483365949119372,183.0,217.0,271.0,200.0,168.14285714285714,190.92857142857142,52.65747357982086
2023-05-03,TON160,Ton Balığı Konservesi 160g,598.0,58.99,0,0,2023,5,3,2,18,2,0,0,1.0426866990720283,566.0,416.0,736.0,557.0,465.24107142857144,487.4330357142857,135.56936468601205
2023-05-03,TON80,Ton Balığı Konservesi 80g,903.0,31.82,0,0,2023,5,3,2,18,2,0,0,0.9636583888552391,1324.0,860.0,1110.0,1009.0,794.8214285714286,827.5357142857143,274.1908821987912
